author_id;label;first_name;last_name;institutes;publications
046c2f70-abab-442a-82c2-2a5632e253d8;Sila Ada;Sila;Ada;Institute for Interactive Marketing and Social Media;2
0478677b-922c-4113-b705-880644f21dd2;Peter Stumpner;Peter;Stumpner;Institute for Spatial and Social-Ecological Transformations (Essletzbichler);4
0478677b-922c-4113-b705-880644f21dd2;Peter Stumpner;Peter;Stumpner;Research Institute for Supply Chain Management;4
0478677b-922c-4113-b705-880644f21dd2;Peter Stumpner;Peter;Stumpner;Economic and Social Geography (theoratical and applied);4
048cdedb-a6bc-4da4-85c4-64bd4b925a51;Olha Drozd;Olha;Drozd;Institute for Complex Networks;13
048cdedb-a6bc-4da4-85c4-64bd4b925a51;Olha Drozd;Olha;Drozd;Institute for Data, Process and Knowledge Management;13
048cdedb-a6bc-4da4-85c4-64bd4b925a51;Olha Drozd;Olha;Drozd;Institute for Information Systems and Society;13
048cdedb-a6bc-4da4-85c4-64bd4b925a51;Olha Drozd;Olha;Drozd;Vienna University of Economics and Business;13
048cdedb-a6bc-4da4-85c4-64bd4b925a51;Olha Drozd;Olha;Drozd;Institute for Data, Process and Knowledge Management (AE Polleres);13
048cdedb-a6bc-4da4-85c4-64bd4b925a51;Olha Drozd;Olha;Drozd;Institute for Marketing and Customer Analytics;13
048cdedb-a6bc-4da4-85c4-64bd4b925a51;Olha Drozd;Olha;Drozd;Competence Center for Sustainability Transformation and Responsibility;13
04c9ec54-86c6-4cf5-a9f4-55ef8e910c28;Christina Siegert;Christina;Siegert;Institute for Sociology and Social Research;4
04d30efe-3a81-48cf-a5f9-e2cd580fbd34;Katharina Imlinger;Katharina;Imlinger;Institute for Spatial and Social-Ecological Transformations (Essletzbichler);2
04d30efe-3a81-48cf-a5f9-e2cd580fbd34;Katharina Imlinger;Katharina;Imlinger;Institute for Spatial and Social-Ecological Transformations (Novy);2
04d30efe-3a81-48cf-a5f9-e2cd580fbd34;Katharina Imlinger;Katharina;Imlinger;Institute for Ecological Economics;2
04d30efe-3a81-48cf-a5f9-e2cd580fbd34;Katharina Imlinger;Katharina;Imlinger;Institute for Sociology and Social Research;2
04d30efe-3a81-48cf-a5f9-e2cd580fbd34;Katharina Imlinger;Katharina;Imlinger;Soziologie und Empirische Sozialforschung (Mikl-Horke);2
04d30efe-3a81-48cf-a5f9-e2cd580fbd34;Katharina Imlinger;Katharina;Imlinger;Institute for Economic and Social History;2
04d30efe-3a81-48cf-a5f9-e2cd580fbd34;Katharina Imlinger;Katharina;Imlinger;Department of Economics (Schmidpeter);2
04ed5f0d-584a-4564-8bdf-4c84139fc556;Nicole Traxler;Nicole;Traxler;Institute for Nonprofit Management and Governance;4
04ed5f0d-584a-4564-8bdf-4c84139fc556;Nicole Traxler;Nicole;Traxler;Competence Center for Nonprofit Organizations and Social Entrepreneurship;4
05004f07-166e-4ecd-a1e7-f8575fc411f8;Eva Rom;Eva;Rom;Institute for European and International Law;2
053332a4-0f66-4a66-a658-ea8473ecf659;Harald Hruschka;Harald;Hruschka;Institute for Marketing and Customer Analytics;10
053332a4-0f66-4a66-a658-ea8473ecf659;Harald Hruschka;Harald;Hruschka;Research Institute for Computational Methods;10
053332a4-0f66-4a66-a658-ea8473ecf659;Harald Hruschka;Harald;Hruschka;Institute for Interactive Marketing and Social Media;10
053332a4-0f66-4a66-a658-ea8473ecf659;Harald Hruschka;Harald;Hruschka;Institute for Production Management (Taudes);10
053332a4-0f66-4a66-a658-ea8473ecf659;Harald Hruschka;Harald;Hruschka;Institute for Statistics and Mathematics;10
053332a4-0f66-4a66-a658-ea8473ecf659;Harald Hruschka;Harald;Hruschka;Institute for Data, Process and Knowledge Management;10
054b37fa-b2d7-4cdf-be05-6236bb049483;Mark Strembeck;Mark;Strembeck;Institute for Complex Networks;138
054b37fa-b2d7-4cdf-be05-6236bb049483;Mark Strembeck;Mark;Strembeck;Research Institute for Cryptoeconomics;138
054b37fa-b2d7-4cdf-be05-6236bb049483;Mark Strembeck;Mark;Strembeck;Information Technology in Business;138
054b37fa-b2d7-4cdf-be05-6236bb049483;Mark Strembeck;Mark;Strembeck;Wirtschaftsinformatik und Neue Medien (Neumann);138
054b37fa-b2d7-4cdf-be05-6236bb049483;Mark Strembeck;Mark;Strembeck;Institute for Data, Process and Knowledge Management;138
054b37fa-b2d7-4cdf-be05-6236bb049483;Mark Strembeck;Mark;Strembeck;Research Institute for Computational Methods;138
054b37fa-b2d7-4cdf-be05-6236bb049483;Mark Strembeck;Mark;Strembeck;Information Systems and Operations Management;138
054b37fa-b2d7-4cdf-be05-6236bb049483;Mark Strembeck;Mark;Strembeck;Institute for Data, Process and Knowledge Management (AE Sabou);138
054b37fa-b2d7-4cdf-be05-6236bb049483;Mark Strembeck;Mark;Strembeck;Wirtschaftsinformatik und Neue Medien;138
057214c1-c0ef-40e3-b5e4-4a9b6eb064bc;Marlene Heinrich;Marlene;Heinrich;Institute for Sociology and Social Research;2
057214c1-c0ef-40e3-b5e4-4a9b6eb064bc;Marlene Heinrich;Marlene;Heinrich;Competence Center for Nonprofit Organizations and Social Entrepreneurship;2
05867480-bb95-443b-b8f3-25543f5ea5ba;Elisabeth Pamperl;Elisabeth;Pamperl;Institute for Austrian and International Tax Law;32
05867480-bb95-443b-b8f3-25543f5ea5ba;Elisabeth Pamperl;Elisabeth;Pamperl;International Tax Group;32
05867480-bb95-443b-b8f3-25543f5ea5ba;Elisabeth Pamperl;Elisabeth;Pamperl;Vienna University of Economics and Business;32
05a2922c-c807-44ee-83cd-5ff30411f47d;Ekkehart Reimer;Ekkehart;Reimer;Vienna University of Economics and Business;7
05a2922c-c807-44ee-83cd-5ff30411f47d;Ekkehart Reimer;Ekkehart;Reimer;Research Institute for International Taxation;7
05a2922c-c807-44ee-83cd-5ff30411f47d;Ekkehart Reimer;Ekkehart;Reimer;Institute for Austrian and International Tax Law;7
05a2922c-c807-44ee-83cd-5ff30411f47d;Ekkehart Reimer;Ekkehart;Reimer;Tax Policy Group;7
05a2922c-c807-44ee-83cd-5ff30411f47d;Ekkehart Reimer;Ekkehart;Reimer;Research Institute for Cryptoeconomics;7
05a8931b-d026-4f7c-944c-cc94480e0b6b;Felix Jülg;Felix;Jülg;Practically Oriented Economic Geography and Research in Geographical Integration;11
05a8931b-d026-4f7c-944c-cc94480e0b6b;Felix Jülg;Felix;Jülg;Applied Regional and Economic Geography;11
05a8931b-d026-4f7c-944c-cc94480e0b6b;Felix Jülg;Felix;Jülg;Institute for Spatial and Social-Ecological Transformations (Essletzbichler);11
05a918b8-7769-4721-b9ba-1c56b1819b8e;Carmen Walser;Carmen;Walser;Business Law Group I (Kalss);7
05c42a68-2c61-44e2-83ad-637287284078;Jürgen Weber;Jürgen;Weber;Research Institute for Supply Chain Management;22
05c42a68-2c61-44e2-83ad-637287284078;Jürgen Weber;Jürgen;Weber;Institute for Transport and Logistics Management;22
05c42a68-2c61-44e2-83ad-637287284078;Jürgen Weber;Jürgen;Weber;Institute for Transport and Logistics Management;22
05d3c0c4-18c3-4fac-a92c-f71f038d7693;Gottfried Gruber;Gottfried;Gruber;Information Technology in Business;3
05d3c0c4-18c3-4fac-a92c-f71f038d7693;Gottfried Gruber;Gottfried;Gruber;Institute for Information Systems and Society;3
05e2d5e3-d4df-4ee8-92f0-fc85d4440b0e;Artem Polyvyanny;Artem;Polyvyanny;Institute for Data, Process and Knowledge Management (AE Sabou);5
05e2d5e3-d4df-4ee8-92f0-fc85d4440b0e;Artem Polyvyanny;Artem;Polyvyanny;Information Systems and Operations Management;5
05e49a07-6191-46f5-a081-403891852ffc;Christine Schilling;Christine;Schilling;Research Institute for Cooperation and Cooperatives;3
05e49a07-6191-46f5-a081-403891852ffc;Christine Schilling;Christine;Schilling;Trade and Small and Medium Enterprises;3
06015e19-90e7-43f9-901a-d3ab71c95521;Nathalie Bravo;Nathalie;Bravo;Institute for Austrian and International Tax Law;10
06015e19-90e7-43f9-901a-d3ab71c95521;Nathalie Bravo;Nathalie;Bravo;Vienna University of Economics and Business;10
060e7a99-d9c6-470c-90c2-edfcf011129b;Jiri Novy;Jiri;Novy;Vienna University of Economics and Business;10
060e7a99-d9c6-470c-90c2-edfcf011129b;Jiri Novy;Jiri;Novy;Slavonic Languages;10
060f5891-976a-4669-8c4a-c936b4858922;Paul Felix Kerschbaummayr;Paul Felix;Kerschbaummayr;Institute for European and International Law (Pabel);6
060f5891-976a-4669-8c4a-c936b4858922;Paul Felix Kerschbaummayr;Paul Felix;Kerschbaummayr;Internationalization of Law;6
06129cc4-06e1-4f38-939c-414aab378e2c;Thomas Rusch;Thomas;Rusch;Competence Center for Empirical Research Methods;69
06129cc4-06e1-4f38-939c-414aab378e2c;Thomas Rusch;Thomas;Rusch;Institute for Statistics and Mathematics;69
06129cc4-06e1-4f38-939c-414aab378e2c;Thomas Rusch;Thomas;Rusch;Competence Center for Nonprofit Organizations and Social Entrepreneurship;69
06129cc4-06e1-4f38-939c-414aab378e2c;Thomas Rusch;Thomas;Rusch;Research Institute for Computational Methods;69
06129cc4-06e1-4f38-939c-414aab378e2c;Thomas Rusch;Thomas;Rusch;Institute for Marketing Management;69
06129cc4-06e1-4f38-939c-414aab378e2c;Thomas Rusch;Thomas;Rusch;Institute for International Marketing Management;69
06129cc4-06e1-4f38-939c-414aab378e2c;Thomas Rusch;Thomas;Rusch;Institute for Managing Sustainability;69
06129cc4-06e1-4f38-939c-414aab378e2c;Thomas Rusch;Thomas;Rusch;Research Institute for Family Business;69
06129cc4-06e1-4f38-939c-414aab378e2c;Thomas Rusch;Thomas;Rusch;Institute for Small Business Management and Entrepreneurship;69
06129cc4-06e1-4f38-939c-414aab378e2c;Thomas Rusch;Thomas;Rusch;Department of Global Business and Trade;69
06129cc4-06e1-4f38-939c-414aab378e2c;Thomas Rusch;Thomas;Rusch;Institute for Family Business;69
06129cc4-06e1-4f38-939c-414aab378e2c;Thomas Rusch;Thomas;Rusch;Vienna University of Economics and Business;69
06129cc4-06e1-4f38-939c-414aab378e2c;Thomas Rusch;Thomas;Rusch;Mathematical Methods in Statistics;69
06129cc4-06e1-4f38-939c-414aab378e2c;Thomas Rusch;Thomas;Rusch;Finance, Accounting and Statistics;69
06264588-344d-4407-a1f1-b9f5aea04abe;Umberto Pisano;Umberto;Pisano;Institute for Managing Sustainability;41
06264588-344d-4407-a1f1-b9f5aea04abe;Umberto Pisano;Umberto;Pisano;Institute for Information Systems and Society;41
06264588-344d-4407-a1f1-b9f5aea04abe;Umberto Pisano;Umberto;Pisano;Department of Socioeconomics;41
0634fb9b-bd79-4fb9-adb2-f8f10cd0fc2b;Jorao Gomes;Jorao;Gomes;Institute for Digital Ecosystems;2
0634fb9b-bd79-4fb9-adb2-f8f10cd0fc2b;Jorao Gomes;Jorao;Gomes;Institute for Distributed Ledgers and Token Economy;2
0634fb9b-bd79-4fb9-adb2-f8f10cd0fc2b;Jorao Gomes;Jorao;Gomes;Research Institute for Cryptoeconomics;2
0634fb9b-bd79-4fb9-adb2-f8f10cd0fc2b;Jorao Gomes;Jorao;Gomes;Competence Center for Experimental Research;2
0634fb9b-bd79-4fb9-adb2-f8f10cd0fc2b;Jorao Gomes;Jorao;Gomes;Marketing;2
0634fb9b-bd79-4fb9-adb2-f8f10cd0fc2b;Jorao Gomes Jr.;Jorao;Gomes Jr.;Institute for Distributed Ledgers and Token Economy;1
0634fb9b-bd79-4fb9-adb2-f8f10cd0fc2b;Jorao Gomes Junior;Jorao;Gomes Junior;Institute for Distributed Ledgers and Token Economy;9
0634fb9b-bd79-4fb9-adb2-f8f10cd0fc2b;Jorao Gomes Junior;Jorao;Gomes Junior;Research Institute for Cryptoeconomics;9
0634fb9b-bd79-4fb9-adb2-f8f10cd0fc2b;Jorao Gomes Junior;Jorao;Gomes Junior;Institute for Digital Ecosystems;9
0634fb9b-bd79-4fb9-adb2-f8f10cd0fc2b;Jorao Gomes Junior;Jorao;Gomes Junior;Information Systems and Operations Management;9
0634fb9b-bd79-4fb9-adb2-f8f10cd0fc2b;Jorao Gomes Junior;Jorao;Gomes Junior;Competence Center for Experimental Research;9
0634fb9b-bd79-4fb9-adb2-f8f10cd0fc2b;Jorão Gomes;Jorão;Gomes;NA;5
0634fb9b-bd79-4fb9-adb2-f8f10cd0fc2b;Jorão Gomes;Jorão;Gomes;Institute for Digital Ecosystems;5
0634fb9b-bd79-4fb9-adb2-f8f10cd0fc2b;Jorão Gomes Jr.;Jorão;Gomes Jr.;NA;4
0634fb9b-bd79-4fb9-adb2-f8f10cd0fc2b;Jorão Gomes jr.;Jorão;Gomes jr.;NA;1
0634fb9b-bd79-4fb9-adb2-f8f10cd0fc2b;Jorão  Gomes;Jorão ;Gomes;NA;1
0634fb9b-bd79-4fb9-adb2-f8f10cd0fc2b;Jorão  Gomes Jr.;Jorão ;Gomes Jr.;NA;1
063b5925-d688-43e3-85fc-c3af0dbfc2ea;Jacqueline Strakova;Jacqueline;Strakova;Financial Accounting and Auditing Group;58
063b5925-d688-43e3-85fc-c3af0dbfc2ea;Jacqueline Strakova;Jacqueline;Strakova;Finance, Accounting and Statistics;58
063b5925-d688-43e3-85fc-c3af0dbfc2ea;Jacqueline Strakova;Jacqueline;Strakova;NA;58
063b5925-d688-43e3-85fc-c3af0dbfc2ea;Jacqueline Strakova;Jacqueline;Strakova;Accounting, Taxation and Auditing Group;58
063b5925-d688-43e3-85fc-c3af0dbfc2ea;Jacqueline Strakova;Jacqueline;Strakova;Accounting & Reporting Group;58
0673d20f-17f2-4ccb-8904-e4b389159b27;Emanuel Matti;Emanuel;Matti;Austrian and European Public Law;31
0673d20f-17f2-4ccb-8904-e4b389159b27;Emanuel Matti;Emanuel;Matti;Institute for Public Law with a focus on Energy Law;31
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Tax Law;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Financial Law;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Institute for Austrian and International Tax Law;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Research Institute for International Taxation;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Austrian and European Public Law;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Tax Policy Group;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Research Institute for Cryptoeconomics;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Research Institute for Family Business;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;International Tax Group;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Institute for Accounting and Auditing;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Business Taxation Group;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Accounting, Taxation and Auditing Group;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Civil Law and Civil Procedure Group V (Civil, Business and Insolvency Law);1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Constitutionals and Administrative Law;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Institute for Public Law with a focus on Energy Law;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Austrian and European Public Law;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Public Accountancy and Auditing;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Civil Law and Civil Procedure Group I;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Business Law Group I (Kalss);1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Tax oriented Business Management;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Integrierte Unternehmensrechnung (Riegler);1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Research Institute for CEE Legal Studies;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Financial Accounting and Auditing Group;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Management Accounting and Control Group;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Institute for Statistics and Mathematics;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Research Institute for Computational Methods;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Corporate Tax Group;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Department of Economics (Crespo Cuaresma);1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Competence Center for Sustainability Transformation and Responsibility;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Public Law and Tax Law;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Vienna University of Economics and Business;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Institute for Austrian and European Public Law;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;European Tax Law Group;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Department of Economics;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Value-Added Tax Law Group;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Competition Law Group;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Accounting & Reporting Group;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;International Accounting Group;1037
067f8309-2651-4606-8307-de31656535d0;Michael Lang;Michael;Lang;Institute for Austrian and European Labor Law and Social Security Law (Auer-Mayer);1037
06818b45-ce73-4a20-a052-4a47ac747508;Harald Wimmer;Harald;Wimmer;Financial Accounting and Auditing Group;11
06818b45-ce73-4a20-a052-4a47ac747508;Harald Wimmer;Harald;Wimmer;Marketing;11
06818b45-ce73-4a20-a052-4a47ac747508;Harald Wimmer;Harald;Wimmer;Institute for Marketing Management;11
06818b45-ce73-4a20-a052-4a47ac747508;Harald Wimmer;Harald;Wimmer;Institute for Marketing and Consumer Research;11
06948bca-5894-432b-bd46-898c8a818fb5;Werner H. Hoffmann;Werner H.;Hoffmann;Institute for Strategic Management;92
06948bca-5894-432b-bd46-898c8a818fb5;Werner H. Hoffmann;Werner H.;Hoffmann;Institute for Strategy and Managerial Accounting;92
06948bca-5894-432b-bd46-898c8a818fb5;Werner H. Hoffmann;Werner H.;Hoffmann;Business Organization and Materials Management;92
06948bca-5894-432b-bd46-898c8a818fb5;Werner H. Hoffmann;Werner H.;Hoffmann;Strategic Management and Management Control;92
06948bca-5894-432b-bd46-898c8a818fb5;Werner H. Hoffmann;Werner H.;Hoffmann;Business Law Group I (Kalss);92
06948bca-5894-432b-bd46-898c8a818fb5;Werner H. Hoffmann;Werner H.;Hoffmann;Department of Strategy and Innovation;92
06948bca-5894-432b-bd46-898c8a818fb5;Werner H. Hoffmann;Werner H.;Hoffmann;Research Institute for Family Business;92
06948bca-5894-432b-bd46-898c8a818fb5;Werner H. Hoffmann;Werner H.;Hoffmann;Research Institute for CEE Legal Studies;92
06948bca-5894-432b-bd46-898c8a818fb5;Werner H. Hoffmann;Werner H.;Hoffmann;Competence Center for Sustainability Transformation and Responsibility;92
06948bca-5894-432b-bd46-898c8a818fb5;Werner H. Hoffmann;Werner H.;Hoffmann;Institute for Corporate Governance;92
0695bbe0-86d6-422f-abd8-2f93b6df7a6b;Ilse Pachlinger;Ilse;Pachlinger;Institute for Business Education;16
0695bbe0-86d6-422f-abd8-2f93b6df7a6b;Ilse Pachlinger;Ilse;Pachlinger;Institute for Human Resource Management;16
06a45f7f-7094-4627-8c7b-b1824f681749;Sophia Mayrhofer;Sophia;Mayrhofer;Knowledge Management Group;2
06ab6175-06e6-4e41-bc74-cf4a949b1627;Leila Cornips;Leila;Cornips;Institute for Nonprofit Management and Governance;5
06ab6175-06e6-4e41-bc74-cf4a949b1627;Leila Cornips;Leila;Cornips;Institute for Public Management and Governance;5
06addf5d-1ab3-45ec-8a34-a4e99159c847;Page Moreau;Page;Moreau;Marketing;1
06addf5d-1ab3-45ec-8a34-a4e99159c847;Page Moreau;Page;Moreau;Institute for Marketing Management;1
06d09da4-2da0-4638-b97b-0ae4e95863b2;Karl Brindlmayer;Karl;Brindlmayer;Vienna University of Economics and Business;5
06d09da4-2da0-4638-b97b-0ae4e95863b2;Karl Brindlmayer;Karl;Brindlmayer;Institute for International Business (Fisch);5
06d30035-abfb-4fc6-a257-bb4db3e0f656;Karl-Michael Brunner;Karl-Michael;Brunner;Institute for Sociology and Social Research;175
06d30035-abfb-4fc6-a257-bb4db3e0f656;Karl-Michael Brunner;Karl-Michael;Brunner;Competence Center for Sustainability Transformation and Responsibility;175
06d30035-abfb-4fc6-a257-bb4db3e0f656;Karl-Michael Brunner;Karl-Michael;Brunner;General Sociology and Economic Sociology;175
06d30035-abfb-4fc6-a257-bb4db3e0f656;Karl-Michael Brunner;Karl-Michael;Brunner;Competence Center for Nonprofit Organizations and Social Entrepreneurship;175
06d30035-abfb-4fc6-a257-bb4db3e0f656;Karl-Michael Brunner;Karl-Michael;Brunner;Vienna University of Economics and Business;175
06d30035-abfb-4fc6-a257-bb4db3e0f656;Karl-Michael Brunner;Karl-Michael;Brunner;Institute for Ecological Economics;175
06d30035-abfb-4fc6-a257-bb4db3e0f656;Karl-Michael Brunner;Karl-Michael;Brunner;Soziologie und Empirische Sozialforschung (Mikl-Horke);175
06faa792-4e23-4898-a335-86a2e27f2e3d;José Delgado Jiménez;José;Delgado Jiménez;Institute for Social Policy;3
06faa792-4e23-4898-a335-86a2e27f2e3d;José Delgado Jiménez;José;Delgado Jiménez;Research Institute for Health Care Management and Economics;3
0701d5d7-3619-4cd1-8aa3-6e6660820979;Ilse-Maria Klanner;Ilse-Maria;Klanner;Institute for Entrepreneurship and Innovation;2
